,CASE_ENQUIRY_ID,Source,storm_event,Latitude,Longitude
53735,101002327012,Citizens Connect App,Normal,42.3482,-71.0939
53736,101002327010,Citizens Connect App,Normal,42.339,-71.0765
53737,101002327009,Citizens Connect App,Normal,42.2944,-71.0654
53738,101002327008,Citizens Connect App,Normal,42.3387,-71.0769
53739,101002327007,Constituent Call,Normal,42.2576,-71.1277
53740,101002327006,Citizens Connect App,Normal,42.3594,-71.0587
53741,101002327005,Citizens Connect App,Normal,42.3594,-71.0587
53742,101002327004,Citizens Connect App,Normal,42.3594,-71.0587
53743,101002327002,Citizens Connect App,Normal,42.3388,-71.0763
53744,101002327001,Citizens Connect App,Normal,42.3428,-71.0581
53745,101002326999,Citizens Connect App,Normal,42.3482,-71.0938
53746,101002326997,Citizens Connect App,Normal,42.3518,-71.0772
53747,101002326996,Citizens Connect App,Normal,42.3594,-71.0587
53748,101002326995,Constituent Call,Normal,42.3744,-71.0355
53749,101002326994,Citizens Connect App,Normal,42.3517,-71.0773
53750,101002326993,Citizens Connect App,Normal,42.3521,-71.0576
53751,101002326992,Constituent Call,Normal,42.3594,-71.0587
53752,101002326991,Citizens Connect App,Normal,42.3587,-71.1328
53753,101002326989,Constituent Call,Normal,42.2882,-71.0785
53754,101002326988,Citizens Connect App,Normal,42.3631,-71.0561
53755,101002326987,Citizens Connect App,Normal,42.3597,-71.0688
53756,101002326986,Citizens Connect App,Normal,42.3594,-71.0587
53757,101002326985,Constituent Call,Normal,42.3719,-71.0368
53758,101002326984,Citizens Connect App,Normal,42.3594,-71.0587
53759,101002326982,Citizens Connect App,Normal,42.3594,-71.0587
53760,101002326980,Citizens Connect App,Normal,42.3404,-71.0757
53761,101002326978,Citizens Connect App,Normal,42.3405,-71.0758
53762,101002326977,Citizens Connect App,Normal,42.3501,-71.0658
53763,101002326975,Self Service,Normal,42.2621,-71.1203
53764,101002326974,Citizens Connect App,Normal,42.321000000000005,-71.0554
53765,101002326972,Constituent Call,Normal,42.3089,-71.0799
53766,101002326971,Citizens Connect App,Normal,42.3312,-71.0541
53767,101002326970,Citizens Connect App,Normal,42.3594,-71.0587
53768,101002326969,Citizens Connect App,Normal,42.3815,-71.0375
53769,101002326968,Citizens Connect App,Normal,42.3441,-71.1441
53770,101002326967,Citizens Connect App,Normal,42.2745,-71.1663
53771,101002326966,Constituent Call,Normal,42.3089,-71.0799
53772,101002326965,Citizens Connect App,Normal,42.3321,-71.1122
53773,101002326964,Citizens Connect App,Normal,42.2752,-71.1319
53774,101002326963,Constituent Call,Normal,42.2936,-71.0681
53775,101002326962,Citizens Connect App,Normal,42.3603,-71.0583
53776,101002326961,Constituent Call,Normal,42.3594,-71.0587
53777,101002326959,Constituent Call,Normal,42.3594,-71.0587
53778,101002326957,Citizens Connect App,Normal,42.321999999999996,-71.1081
