,CASE_ENQUIRY_ID,Source,storm_event,Latitude,Longitude
1018836,101000782444,Self Service,Nemo,42.342,-71.0804
1018837,101000782443,Constituent Call,Nemo,42.3346,-71.0372
1018838,101000782441,Self Service,Nemo,42.3075,-71.0843
1018839,101000782440,Constituent Call,Nemo,42.3193,-71.0527
1018840,101000782438,Constituent Call,Nemo,42.3304,-71.0559
1018841,101000782436,Constituent Call,Nemo,42.3594,-71.0587
1018842,101000782434,Constituent Call,Nemo,42.3594,-71.0587
1018843,101000782433,Constituent Call,Nemo,42.3048,-71.0844
1018844,101000782431,Employee Generated,Nemo,42.261,-71.1209
1018845,101000782430,Self Service,Nemo,42.342,-71.0804
1018846,101000782429,Constituent Call,Nemo,42.3163,-71.0637
1018847,101000782427,Employee Generated,Nemo,42.3365,-71.0302
1018848,101000782426,Constituent Call,Nemo,42.3487,-71.1533
1018849,101000782423,Self Service,Nemo,42.342,-71.0804
1018850,101000782422,Constituent Call,Nemo,42.29,-71.0496
1018851,101000782420,Self Service,Nemo,42.3594,-71.0587
1018852,101000782419,Constituent Call,Nemo,42.3199,-71.0707
1018853,101000782417,Constituent Call,Nemo,42.308,-71.0651
1018854,101000782412,Self Service,Nemo,42.3329,-71.042
1018855,101000782410,Constituent Call,Nemo,42.3103,-71.1244
1018856,101000782404,Constituent Call,Nemo,42.2952,-71.1164
1018857,101000782402,Constituent Call,Nemo,42.3334,-71.0415
1018858,101000782398,Constituent Call,Nemo,42.2857,-71.1558
1018859,101000782396,Constituent Call,Nemo,42.3082,-71.0646
1018860,101000782392,Constituent Call,Nemo,42.3817,-71.0702
1018861,101000782390,Constituent Call,Nemo,42.338,-71.1532
1018862,101000782388,Constituent Call,Nemo,42.2822,-71.1323
1018863,101000782385,Constituent Call,Nemo,42.3594,-71.0587
1018864,101000782384,Constituent Call,Nemo,42.3392,-71.1581
1018865,101000782381,Constituent Call,Nemo,42.2855,-71.0804
1018866,101000782379,Constituent Call,Nemo,42.3513,-71.1679
1018867,101000782377,Constituent Call,Nemo,42.2816,-71.1386
1018868,101000782375,Constituent Call,Nemo,42.3544,-71.0591
1018869,101000782367,Constituent Call,Nemo,42.3594,-71.0587
1018870,101000782363,Constituent Call,Nemo,42.3344,-71.0414
1018871,101000782358,Constituent Call,Nemo,42.2977,-71.0878
1018872,101000782356,Constituent Call,Nemo,42.2977,-71.0878
1018873,101000782355,Constituent Call,Nemo,42.3634,-71.0526
