,CASE_ENQUIRY_ID,Source,storm_event,Latitude,Longitude
13373,101002394889,Citizens Connect App,Skylar,42.3594,-71.0587
13374,101002394888,Citizens Connect App,Skylar,42.3093,-71.0578
13375,101002394887,Citizens Connect App,Skylar,42.3482,-71.0936
13376,101002394886,Constituent Call,Skylar,42.2928,-71.0636
13377,101002394885,Constituent Call,Skylar,42.3523,-71.1214
13378,101002394884,Citizens Connect App,Skylar,42.3594,-71.0587
13379,101002394883,Citizens Connect App,Skylar,42.3594,-71.0587
13380,101002394882,Citizens Connect App,Skylar,42.3321,-71.0993
13381,101002394881,Citizens Connect App,Skylar,42.2928,-71.0716
13382,101002394880,Citizens Connect App,Skylar,42.3594,-71.0587
13383,101002394879,Citizens Connect App,Skylar,42.2854,-71.0684
13384,101002394878,Constituent Call,Skylar,42.3315,-71.0564
13385,101002394877,Citizens Connect App,Skylar,42.3509,-71.043
13386,101002394876,Citizens Connect App,Skylar,42.3594,-71.0587
13387,101002394875,Citizens Connect App,Skylar,42.3594,-71.0587
13388,101002394874,Constituent Call,Skylar,42.2668,-71.1103
13389,101002394873,Citizens Connect App,Skylar,42.3594,-71.0587
13390,101002394872,Constituent Call,Skylar,42.3814,-71.0697
13391,101002394870,Citizens Connect App,Skylar,42.2848,-71.0608
13392,101002394869,Citizens Connect App,Skylar,42.3086,-71.115
13393,101002394868,Constituent Call,Skylar,42.2884,-71.1591
13394,101002394867,Constituent Call,Skylar,42.2883,-71.1643
13395,101002394866,Citizens Connect App,Skylar,42.3505,-71.1076
13396,101002394865,Citizens Connect App,Skylar,42.3513,-71.1138
13397,101002394862,Constituent Call,Skylar,42.263000000000005,-71.1587
13398,101002394861,Citizens Connect App,Skylar,42.3594,-71.0587
13399,101002394860,Constituent Call,Skylar,42.3253,-71.0823
13400,101002394859,Constituent Call,Skylar,42.3013,-71.0512
13401,101002394858,Constituent Call,Skylar,42.2938,-71.0587
13402,101002394857,Constituent Call,Skylar,42.3014,-71.0511
13403,101002394856,Citizens Connect App,Skylar,42.3512,-71.0604
13404,101002394855,Citizens Connect App,Skylar,42.3355,-71.0761
13405,101002394854,Citizens Connect App,Skylar,42.3408,-71.053
13406,101002394853,Constituent Call,Skylar,42.315,-71.1078
